EEG,Label
-11.39159960083289,AW
0.4701063869048028,AW
2.8055540469811433,AW
-1.1711443787069733,AW
5.453286796227143,AW
-6.109194751150909,AW
2.801571615274664,AW
-13.156515846613743,AW
-10.678224028299855,AW
-3.1612548540421734,AW
0.793631416068056,AW
-3.71738072308775,AW
0.7989537543047689,AW
2.7331471762514923,AW
0.7732717619345522,AW
3.8553523673760353,AW
-0.4361612460114017,AW
-0.9178829551305654,AW
4.6930439352739945,AW
1.0794929596341838,AW
-1.2250942379389649,AW
-4.186147723117976,AW
-2.0674201789316413,AW
2.8695127360974055,AW
7.515684598095692,AW
3.1650931387159034,AW
10.964963976116618,AW
14.265917320772353,AW
3.1720252552848898,AW
4.640740339178638,AW
5.532697383318137,AW
3.7614035506917887,AW
1.492827703105501,AW
-6.15509541551333,AW
-6.713029814350122,AW
8.789140239098536,AW
7.221655202551048,AW
6.654222821297381,AW
6.255381051615984,AW
4.141901651792807,AW
4.278255010643939,AW
2.376151381579085,AW
-0.4558245487011874,AW
13.187532401839817,AW
9.357913214456993,AW
-10.846520277683943,AW
-6.981031781477629,AW
3.145904877759925,AW
9.172923326705423,AW
15.986173744104793,AW
-3.9301942089551183,AW
2.156502715138263,AW
0.028045302128560934,AW
1.815884198066513,AW
4.151699454664698,AW
1.8179290215469273,AW
2.448248040633885,AW
0.07798160978691016,AW
-7.10556099176652,AW
-10.012838140569933,AW
-7.951918071606556,AW
-0.9784112386336687,AW
-6.045489748946867,AW
-5.903988691212188,AW
-10.202579897040328,AW
-6.838005255912842,AW
-16.25535529415368,AW
-8.548377224146734,AW
-3.559796432959537,AW
-9.981636626293113,AW
-11.555524543474373,AW
-6.672966628181248,AW
-2.425588168571842,AW
-10.055328503599545,AW
10.545410866696976,AW
3.4336648019822107,AW
7.765846615853118,AW
-13.60227122040838,AW
-5.515544601869795,AW
-4.019421345066586,AW
5.840111160934551,AW
-2.3834140453193164,AW
-0.9368837391959701,AW
-0.9675521372505784,AW
1.1769976925978654,AW
6.898873539936414,AW
4.999871681337947,AW
-2.268548730141166,AW
5.544686601646326,AW
7.5902008086368085,AW
6.368086760476704,AW
0.3778230568103744,AW
-1.531805266987945,AW
7.187229003620445,AW
8.182155796734115,AW
7.399401157212601,AW
-1.7653809252786345,AW
-8.367235437472168,AW
2.5882083797341338,AW
3.994891468667884,AW
6.296514834058186,AW
1.586758424150954,AW
3.2595206942862873,AW
-6.990830760512559,AW
-7.019207630582006,AW
0.7204411634556784,AW
-15.524649087339178,AW
-13.35586982977178,AW
-13.9230947472862,AW
-7.224591287933102,AW
-1.0569973051682098,AW
7.734631636371937,AW
7.906702608046775,AW
3.616895559563009,AW
6.173909294249917,AW
0.3871524622444369,AW
0.21639246357108632,AW
5.521378000677423,AW
4.5114523052660545,AW
-5.704826153923811,AW
-4.270040259079909,AW
5.221765202611191,AW
1.1748112999948326,AW
-9.358627464592487,AW
-7.1283655571354565,AW
-0.6863706979825928,AW
3.263254668564624,AW
4.464375516775128,AW
7.509007494784974,AW
4.637575578545267,AW
5.039238866475461,AW
3.602268518429316,AW
4.964461827150409,AW
6.263572510605108,AW
5.087737036536428,AW
2.875878479834128,AW
10.468072218124163,AW
3.105860871167973,AW
-13.167491936510366,AW
8.543182574923932,AW
2.4850674273270528,AW
2.4073918032842343,AW
6.01138701907777,AW
2.350170631091263,AW
11.228564233333955,AW
-1.397148163904049,AW
-8.069511693139173,AW
4.469770522252606,AW
6.029487039050004,AW
2.618564104257416,AW
3.0457250767616237,AW
-5.880822118141989,AW
6.796342517512901,AW
-3.166372145554085,AW
5.486264468869319,AW
-1.3918024333854575,AW
-0.1979599308765927,AW
6.819082061710393,AW
-6.0406494895593745,AW
-7.728287814893875,AW
-6.345986828305822,AW
-15.74675107937575,AW
-6.484242432673607,AW
-18.362572655848034,AW
0.6139076203210792,AW
4.790812717109201,AW
-1.3860909734551008,AW
-1.1707218259965728,AW
3.533450270165755,AW
3.8735026202882814,AW
0.24712135749134845,AW
-1.4973738316514087,AW
-8.061037936994193,AW
-6.894334573639387,AW
1.802812305507544,AW
1.1309559387895334,AW
-8.708941125778207,AW
0.7844233698441201,AW
-1.7873763731485504,AW
0.8774437852367072,AW
-5.819175192177351,AW
-0.32517786979383345,AW
-11.338425393375573,AW
-10.25671581355141,AW
-9.5777938824938,AW
-9.549349981668346,AW
-4.419008733646066,AW
1.5156899918006062,AW
-0.8926888512009086,AW
11.008537505293319,AW
0.2721755340675287,AW
0.7511600599289565,AW
1.2985355872386535,AW
-1.5826343806598615,AW
-2.9893750309747347,AW
2.0312739618364404,AW
4.5824158820225165,AW
3.866873635232615,AW
1.036266728420081,AW
-4.308443015888031,AW
4.235468342734144,AW
3.821740245538031,AW
0.19885315206269638,AW
2.7597522302111486,AW
2.155680850118358,AW
-3.049586509387275,AW
2.693005780121034,AW
5.453515057793389,AW
3.5220406061479608,AW
2.0441384061458336,AW
1.790018708319323,AW
0.7324499056723752,AW
5.972807428261085,AW
5.520972815070401,AW
3.2562784320899496,AW
1.7668165050929048,AW
8.432466722899065,AW
0.688654958004264,AW
0.13989040665919816,AW
9.084685068313846,AW
12.330278004628383,AW
-0.5728525794345316,AW
-9.932021927174581,AW
5.249018677691971,AW
14.133548321960383,AW
-6.969872886438239,AW
14.820316945503862,AW
10.431832409680357,AW
-2.134759998041634,AW
0.5985156972901535,AW
4.2165688053429164,AW
7.234948216142403,AW
-0.5665503952399185,AW
5.768127280279458,AW
1.7892438510731417,AW
0.8451282132622353,AW
13.631415912206293,AW
10.990756504530978,AW
1.362639598042719,AW
4.183396784996365,AW
8.38641340928451,AW
3.9025693132158707,AW
-7.089093845173882,AW
-4.910506633871546,AW
-8.533560871864683,AW
-15.779029469051828,AW
-8.46550730104328,AW
-15.05846790537696,AW
-28.869525415280496,AW
-11.855975135049498,AW
-4.620660408777108,AW
-5.3121804844842515,AW
-7.675417062416072,AW
-2.6523219525742787,AW
-2.032881049474947,AW
-0.15615415212215833,AW
4.838712248771909,AW
12.361592103964885,AW
10.370680534950228,AW
-6.327964428094113,AW
-6.580622214186511,AW
-10.335865380439206,AW
-6.694309037734453,AW
-10.108208373018217,AW
-17.8809625248251,AW
0.1834221768937203,AW
0.9308668334404158,AW
-3.642278306115276,AW
-8.238785347404772,AW
-8.61016536907447,AW
-3.656355716532631,AW
-7.125482504680818,AW
-4.663707459519602,AW
-12.865174643357339,AW
-11.272077282080758,AW
-12.22486243429074,AW
-2.962578607044886,AW
4.526646234890506,AW
-3.394972887066089,AW
-3.315506237671266,AW
6.42607418189358,AW
8.389359471096611,AW
7.832117901045409,AW
3.5101094694380848,AW
